Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
PPI,0.10265770872247353,1.2087839139187586,1.272018277192757
Neglecta timonensis,-0.008417856502246211,0.5743393375675346,0.7316801380388354
clinical_frailty_scale,0.03915440874691349,0.47568813065718357,0.5256584251275195
malnutrition_indicator_sco,0.066266409431204,0.41576972638906823,0.44975589439635294
Faecalimonas umbilicata,0.026426431421095922,0.39878829166152174,0.5535458586367126
Clostridia unclassified SGB4121,-0.01060304997849304,0.3692655538381637,0.3892713879220847
Eubacterium rectale,-0.038443418125099306,0.3325522319018405,0.36909713720608894
Cloacibacillus evryensis,-0.03192899261910784,0.32796794874895757,0.487682624710196
GGB3005 SGB3996,0.0021727589193387617,0.3220851785946718,0.39292553587902773
Phocaeicola dorei,0.00781797227662568,0.3177837665651166,0.34441567917428517
hopsn,0.026728899802384104,0.30554967941975364,0.3378579657888409
Alistipes indistinctus,-0.01841396578288469,0.27331455285200323,0.332908298484255
Faecalibacterium prausnitzii,0.018466622320168723,0.2401152761458463,0.2711728587680314
Ruminococcus torques,0.03020248563691792,0.2160425253561791,0.26098682391348316
age_cat,0.03142496845016251,0.2023008625228665,0.29185488149796396
Blautia producta,-0.013311469933563335,0.2007420644010325,0.3159367949745566
Bacteroides uniformis,0.017084448219915404,0.18450459489355173,0.20196263496526598
Beta blockers,0.00450691322804591,0.15852614789611943,0.16728170810660128
SSRIs,-0.0050557774985611065,0.14133851154578253,0.14844594629976202
Lachnospiraceae bacterium,0.018665895480925905,0.13681252166636687,0.1681630878506842
Tyzzerella nexilis,0.006212722582317335,0.12192373049490142,0.15615509288307428
Candidatus Cibiobacter qucibialis,0.00977355125097448,0.0988728092479211,0.11456346836209587
Catabacter hongkongensis,0.01521238188277782,0.09265283172399484,0.14621869369127322
Alistipes onderdonkii,0.02454010247684471,0.08439051569284364,0.13804911994851635
Bacteroides fragilis,-0.0028502558290809214,0.08259984014398329,0.12745820465634092
GGB3433 SGB4573,-0.013878985111867742,0.08045943496309017,0.08481484492014763
Blautia caecimuris,-0.006039935448521099,0.07607091612715214,0.13167563088044132
Probiotics,-0.0057956117396217545,0.07056232934017889,0.11120074463456263
Methanobrevibacter smithii,-0.001011000120776897,0.06517351043371539,0.0700466834460833
GGB9557 SGB14966,-0.009189527226752411,0.06380288017340863,0.11909584954426546
Ruminococcus gnavus,-0.004262289269152836,0.060125319949797765,0.07041137303420947
Loop diuretics,0.011665092805728017,0.05966601825842405,0.12591630429098
GGB4566 SGB6305,0.006524351913891251,0.05866703704087753,0.08238751750552697
