Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
PPI,-0.12807931458186775,1.005354143167396,1.1157855127509428
clinical_frailty_scale,-0.0764741523452531,0.7719612873798075,0.874208767162028
Neglecta timonensis,0.008503068124668473,0.3669141472622724,0.4247066848943355
Eubacterium rectale,0.02940843100349109,0.3379581366826235,0.3608199135373794
malnutrition_indicator_sco,-0.024788759195984434,0.3375112263683474,0.39903586418550896
Ruminococcus torques,-0.012174959785387036,0.3077935124874128,0.3392369478576902
Phocaeicola dorei,0.03222178758689387,0.28444699342266255,0.2926374330340366
GGB3433 SGB4573,-0.01986670464287082,0.21901254234222664,0.23069050510085248
cholinesterase inhibitors,-0.008747164906926726,0.21307800210955286,0.3440494101598637
Streptococcus salivarius,-0.0005995166489062318,0.19394686287693622,0.20554470939795438
Phocaeicola vulgatus,-0.025225050503823385,0.17924329256481875,0.21431162078970886
Catabacter hongkongensis,-0.010388353377923178,0.14568444665421468,0.19163026540318928
Bacteroides uniformis,0.020034687902806943,0.14502707475881982,0.16555175319161222
Clostridium leptum,-0.006819288984540544,0.13344040544282548,0.16940344651163453
Clostridiaceae bacterium,-0.014516029558171266,0.12571473557378024,0.14821892744938228
hopsn,0.009802548705334374,0.12414390717885519,0.14347051861730514
Methanobrevibacter smithii,-0.00915709717827225,0.12291007293423939,0.13108046282301575
Blautia hydrogenotrophica,0.000869184289612876,0.11865266667750318,0.1401126301685581
Thyroid replacement hormones,-0.01601997594438292,0.11632703262027992,0.1450624115212152
Blautia producta,-0.0034530483440663746,0.1106749421350972,0.17133151065426142
Anaerostipes hadrus,0.005133409336837325,0.11029934508618973,0.11491428093450903
age_cat,-0.005672005675019453,0.1075816209657096,0.11730925872052451
Intestinimonas butyriciproducens,0.010560906397921867,0.10614551891193189,0.1683837399555205
Ruthenibacterium lactatiformans,0.0001078586708183377,0.1050241125695107,0.13172346224487486
Roseburia faecis,0.005605213890758503,0.09622480148642239,0.10937123568059536
Faecalimonas umbilicata,0.005470479405342374,0.09158128529799556,0.11887611758853549
Clostridia unclassified SGB4121,0.011331235771370738,0.09051467381735318,0.10025289107726133
Eisenbergiella massiliensis,0.005528536605509537,0.08550233719006926,0.09683504648202798
Bacteroides fragilis,-0.0007967063939462911,0.0836055323144,0.10800462778461081
Erysipelatoclostridium ramosum,-0.007740159522156821,0.08358386826540899,0.09480295580368767
Fusicatenibacter saccharivorans,0.008308638209134528,0.08223387050192629,0.09229138610264229
GABA Analogs,-0.008194221421305482,0.07974428780391199,0.12779225069091152
GGB3746 SGB5089,0.0035473414520479692,0.07463461614103267,0.10828842179056634
High Cholesterol,-0.0025212191663311393,0.07393240082700356,0.08516299813786146
Enterocloster lavalensis,-0.0015810623166947024,0.06448489224959272,0.1076037707576436
Sellimonas intestinalis,0.0024504111839237105,0.06325202473992354,0.07896430599480074
Parabacteroides merdae,-0.0050145221832725625,0.06185784120869127,0.06504629203336408
Negativibacillus massiliensis,0.009679401080584387,0.06093252207570037,0.07589864914743798
Lachnospiraceae unclassified SGB66069,0.00687046757303322,0.059473442618674446,0.08824023150206359
Alistipes putredinis,0.004445293113746299,0.05801812280019406,0.06399688745289289
Ruminococcus gnavus,0.004330538479304401,0.05689228842027798,0.06423658036427843
Clostridiales bacterium,-0.002461293830083135,0.05581269983494821,0.07252454361162917
Bacteroides caccae,0.006985885662408508,0.04956960762961554,0.057801873273099366
Bacteroides ovatus,0.00606819775854715,0.04914148697565335,0.056481068208055124
Escherichia coli,0.0014876090975164268,0.0469021923888753,0.05864917931824274
Blautia caecimuris,0.00010185619530721901,0.04673635436564513,0.06440990953625005
Dialister invisus,0.006405649542232247,0.0430008393231783,0.06340559791256481
Beta blockers,0.00011020178681817145,0.039683555425697764,0.0435246595625649
Bacteroides stercoris,-0.007687029977296969,0.03615826665755662,0.0477986705843815
Longibaculum muris,-0.0022454333211156066,0.03457677250820781,0.04530357168724259
Clostridium sp AF34 10BH,0.00016941244203698186,0.032213157837161346,0.046662597158489486
GGB9694 SGB15204,0.008030946245024493,0.031154481750909416,0.06414514902611788
Enterocloster clostridioformis,0.0010151530582443453,0.025931939755305906,0.04939763263490351
Seizure Medications,0.0011859499167122852,0.021963906349164692,0.040241605990214174
Bacteroides thetaiotaomicron,0.0029021147252827678,0.021199597562930893,0.031217929864852348
Eubacterium siraeum,-0.0021918163988096984,0.019546027942293022,0.022023349967293653
Clostridia bacterium,-0.0046346500686858735,0.019432068351492044,0.02902339941643537
GGB4566 SGB6305,0.002209203591054195,0.017423879180482195,0.02595526905462756
Massilistercora timonensis,-0.0027733446127410407,0.016716635898897495,0.03481805500755512
GGB3005 SGB3996,-0.000927236946299672,0.014172104931190237,0.016622324166544602
Smoker (Past or Present)),0.0029689527345799905,0.010829296163443832,0.04210776880039799
GGB3004 SGB3995,0.0,0.0,0.0
Phocea massiliensis,0.0,0.0,0.0
Longicatena caecimuris,0.0,0.0,0.0
GGB9524 SGB14923,0.0,0.0,0.0
Roseburia inulinivorans,0.0,0.0,0.0
Clostridium sp AM22 11AC,0.0,0.0,0.0
Flavonifractor plautii,0.0,0.0,0.0
Phocaeicola massiliensis,0.0,0.0,0.0
Ruminococcaceae bacterium,0.0,0.0,0.0
GGB3537 SGB4727,0.0,0.0,0.0
Congestive heart failure,0.0,0.0,0.0
Cerebrovascular disease: CVA with mild or no residua or TIA,0.0,0.0,0.0
Ruminococcaceae unclassified SGB4191,0.0,0.0,0.0
Streptococcus lutetiensis,0.0,0.0,0.0
Megasphaera sp MJR8396C,0.0,0.0,0.0
