Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
PPI,-0.026800299236570287,1.0638937836022775,1.1328120001804824
malnutrition_indicator_sco,0.02319932485663099,0.5267573208953389,0.652015784021453
clinical_frailty_scale,-0.0040763385323990126,0.410225401297212,0.45792240916235305
Neglecta timonensis,0.05633349600034265,0.40801851655110155,0.5188547755786169
Faecalibacterium prausnitzii,-0.04263904667924018,0.3591630512979229,0.38242778900724717
hopsn,-0.012512716050556217,0.3316257699821808,0.39632657950373773
Phocaeicola dorei,-0.006195520118563704,0.2594091499635,0.27871723417611344
Clostridia unclassified SGB4121,0.0019368213934312516,0.2500565682803189,0.2639904571678899
Roseburia faecis,-0.018180414726238613,0.24359508601051325,0.3045317108576404
Barnesiella intestinihominis,0.06248427272419439,0.23426909442236934,0.34528858226536824
Catabacter hongkongensis,0.020341658563134003,0.21628518654393283,0.31981527419016853
GGB3433 SGB4573,0.005269950898798172,0.21092464626392296,0.24289751200002188
GABA Analogs,-0.024937302171749127,0.2006603367626884,0.2925979470074913
Probiotics,-0.007974864305766296,0.1961134422399382,0.3039638808038936
Sellimonas intestinalis,-0.008671962811065803,0.19405679371370174,0.2566834665628858
Phocaeicola vulgatus,-0.01355283542129088,0.14388212362691352,0.18982623619094538
Akkermansia muciniphila,-0.009697700983573067,0.13543378439756318,0.16900093950951298
Bilophila wadsworthia,0.018616773212860427,0.12877587388244258,0.17219223142854617
Bacteroides cellulosilyticus,0.015141215089637814,0.12381347623953874,0.13421627927878899
Klebsiella pneumoniae,0.014395873320120043,0.12336994457827873,0.17765258599503997
Mediterraneibacter glycyrrhizinilyticus,0.00849909444659146,0.10116310029730714,0.13494942675185537
age_cat,0.006562642387557298,0.10092597187258869,0.12596607486792322
Smoker (Past or Present)),0.015034884605511091,0.09244047779565248,0.25236398101993807
Escherichia coli,0.0012480582291096015,0.09189871078897514,0.11378668215187285
Eubacterium rectale,0.004321917230951567,0.07393180300452518,0.10081538755678925
Cloacibacillus evryensis,0.0037493419851742527,0.07202824132166363,0.1306676464311389
Eubacterium siraeum,0.005996988936980247,0.06726653011350468,0.11049417244794703
abx6mo,0.002202440120706654,0.05760192484946637,0.06874331339493425
Seizure Medications,-0.00518189679598435,0.05214440517844271,0.06732037919215567
Ruminococcaceae unclassified SGB15260,0.007381648526337526,0.04902455364235938,0.08834795543857323
Diuretics,-0.005292303801258549,0.047838050052687965,0.07248376904457406
Enterocloster lavalensis,-0.009102793480068733,0.04627013990987892,0.08697785648388881
Thyroid replacement hormones,0.00021528549862149176,0.04367384601048166,0.06372744247451022
Firmicutes bacterium AF16 15,0.002346429066860355,0.04283084990467652,0.06586938101495468
Loop diuretics,-0.00910195679765416,0.04242851653393798,0.06484075166639376
Beta blockers,0.0017849097037596563,0.03906828196462716,0.04832439078535426
Clostridium sp AT4,0.007430766875179971,0.03435626703807537,0.06000377641758407
male,-0.0009168635607496266,0.03358457430649332,0.05385217167779822
Clostridium scindens,-0.0006193531185694441,0.029355189838001547,0.037745988137099354
Bacteroides ovatus,0.003036042612216061,0.02861320279523222,0.0429988173314203
Enterocloster bolteae,-0.007118877521528879,0.027905595259179412,0.0702142480667331
Limosilactobacillus fermentum,0.0027183027509006426,0.022552057452897057,0.03594663965957934
GGB9694 SGB15201,0.003007222489399065,0.020770474808473223,0.03511300268588991
GGB3256 SGB4303,0.0016522287239466667,0.020275083143054054,0.042255247789816805
Eggerthella lenta,0.005284963524261239,0.020032937365602334,0.026268373353807935
Alistipes communis,0.002743573934205021,0.019415729941946305,0.035375453594195215
Acidaminococcus intestini,-0.0033182086650391596,0.018002812669228985,0.04673070988309769
Statins,0.0005168239562315694,0.01710750657199497,0.025427390505992117
Blautia wexlerae,0.002408766729191092,0.01401607751033689,0.029153158013760148
Bifidobacterium adolescentis,-0.0007898994452309613,0.012820909851102779,0.024987012620746096
Clostridium innocuum,0.0020522371522223993,0.009662859668352593,0.014265275336685193
GGB6613 SGB9347,-0.0022410011337156963,0.007713710389264365,0.017378991786764244
Bacilli bacterium,-2.9842826592569972e-05,0.004500846436648963,0.014730429821290941
Anaerotruncus colihominis,0.00027970924067730925,0.003716245913622423,0.007870959332290586
HTN,0.0,0.0,0.0
Blautia sp MSK 20 85,0.0,0.0,0.0
Butyricimonas virosa,0.0,0.0,0.0
Ligilactobacillus salivarius,0.0,0.0,0.0
Eubacterium sp AF15 50,0.0,0.0,0.0
