Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
malnutrition_indicator_sco,-0.06538259314211604,1.1148374905472522,1.2196376404555318
PPI,-0.015103744386719598,0.6391673754744599,0.7359758640481167
GGB3005 SGB3996,0.03243956062065021,0.5416616175975676,0.6147536780507905
Phocaeicola dorei,-0.04531578955485504,0.2584015503083695,0.26904222718148757
Clostridium leptum,0.010776117848494323,0.2250620169146325,0.2379886727326978
Cloacibacillus evryensis,-0.03115518344269366,0.20992605556817348,0.28633346103167157
Faecalibacterium prausnitzii,-0.02475696859170179,0.20658426496084817,0.23727582229707134
Lachnospiraceae bacterium,0.016127366082856802,0.19131640201819874,0.23486755744734983
hopsn,0.0049270650367737555,0.18669700484222268,0.22435563454253685
Ruminococcus gnavus,0.0016289983290383567,0.18247418799649082,0.2244312090371631
cholinesterase inhibitors,-0.00585273409353492,0.18153924720361828,0.26938907325431316
Alistipes indistinctus,-0.02744269114665802,0.15361462965769665,0.1798771220559347
Ruminococcus torques,-0.030426673406562844,0.14834816213894367,0.16246525235649834
Seizure Medications,0.006885035930148059,0.14334190484103845,0.18239159160616752
Bacteroides uniformis,-0.022147775999158813,0.12929112199842835,0.13249344922444076
clinical_frailty_scale,-0.013699460554926185,0.12801052504060967,0.14668463917161867
Neglecta timonensis,-0.01283449381299821,0.11987458962065041,0.12697238873658065
Dopamine Promoters,-0.00705111345995101,0.10947543065953269,0.18226126995534547
Negativibacillus massiliensis,0.0019178828283547735,0.10752101022144539,0.14358442074917574
Clostridiaceae bacterium,-0.0020814654440522,0.09943323103059086,0.10826531907770458
Phocaeicola vulgatus,-0.004165750187246888,0.08874878898480046,0.12040300220135955
Escherichia coli,-0.006035731312251305,0.08807248852726485,0.10565248532375425
Eubacterium rectale,-0.010309107649389868,0.0863590676528134,0.10825060395358528
Roseburia faecis,-0.006115892263676258,0.08163423841468105,0.09272237422861013
Faecalimonas umbilicata,-0.00808665942295617,0.07887274183690836,0.09181975336184936
Bilophila wadsworthia,0.006780507743863076,0.0785459544555439,0.09310853757816154
Flavonifractor plautii,0.0022939837557787585,0.0636701517732775,0.08202405314398262
Akkermansia muciniphila,-0.003346210712526954,0.06265757280060524,0.07170665328071694
Barnesiella intestinihominis,-0.0005524109192386624,0.05905659250388272,0.07476013822291823
Streptococcus salivarius,0.002972311274788809,0.058214604333101334,0.060472288128330845
Alistipes onderdonkii,0.001722966829887207,0.05684392738579003,0.09268614592710084
Catabacter hongkongensis,-0.006553903649696923,0.05198754607344747,0.06295453125899134
GABA Analogs,0.0014586104080080986,0.05118101853877306,0.08467509459741221
Bacteroides ovatus,0.0030194448427428152,0.05043002387446175,0.08486443282985132
age_cat,-0.0026072930034133595,0.04984376817479892,0.054542458251861825
Antidepressants,0.005834888529798869,0.046492257263812155,0.08044295201338349
Sellimonas intestinalis,0.0010310985866284052,0.04393911904158206,0.05577575819888311
Ruthenibacterium lactatiformans,-0.0019071234136160146,0.03690578162434392,0.05173220668973221
Clostridia bacterium,-0.0010159850465036777,0.03650903854671438,0.04395665778496874
Ruminococcaceae unclassified SGB15260,-0.011888635623428869,0.03427536773704435,0.08692016943926595
Roseburia sp AF02 12,-0.0046175016476966806,0.03296856229770737,0.04705881568392024
Beta blockers,-0.0025885701318184135,0.03275823709572919,0.035029473920697086
Vasodilators,-0.0010928473822811313,0.03259787164812831,0.08295830879388597
Alistipes shahii,-0.0018780784653984815,0.03250288625615453,0.03721887898791449
Bacteroides fragilis,0.00048234940788824924,0.03234419556727519,0.044362760260170095
Clostridium scindens,0.0010661842243571283,0.03155091274602455,0.039110798118756375
Clostridia unclassified SGB4121,0.0008552693180099601,0.029572232861731513,0.03319423411586831
male,-0.004232028700275493,0.02869120812088173,0.04881570788879428
Bacteroides caccae,-0.007047607922751918,0.027561028094700284,0.05349623473106848
Clostridia unclassified SGB4367,0.010796451331426732,0.02514042041761179,0.0985766863463083
