Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
PPI,-0.10046404133496266,1.2487587848198463,1.3361815324609554
malnutrition_indicator_sco,-0.004475889330907708,0.8406206129232061,0.8902478256934473
GGB3005 SGB3996,0.05500593639222577,0.5659930273674103,0.6489743544043727
clinical_frailty_scale,-0.019174609841352157,0.4634851280106993,0.5224939509436268
Clostridium leptum,0.02392717641136899,0.4293906103797611,0.48206049435509674
Phocaeicola vulgatus,-0.061730057481709934,0.4141315090143078,0.4874916698773668
Neglecta timonensis,0.016185045553736056,0.2918359486590679,0.33444238443893487
GGB3433 SGB4573,-0.013408728064439124,0.2627195867188544,0.2880458097073386
Ruminococcus torques,-0.01064657533115858,0.25383800559686115,0.3017725534391574
GABA Analogs,0.024864131927723992,0.2431206613447616,0.3796812553351634
Parabacteroides merdae,0.014522573018000398,0.21331025538419843,0.2534730810649205
age_cat,-0.0049436359831703715,0.20541216668633452,0.22155592587205566
SSRIs,-0.03411091257954819,0.20415346301978293,0.2066226619878951
Catabacter hongkongensis,-0.030307089869975826,0.20323438558800977,0.2452922246538429
Bilophila wadsworthia,-0.00748824463070089,0.1858876241654593,0.2191707849163197
Seizure Medications,-0.0003383853490652125,0.17935547080266326,0.21638062244012726
Roseburia faecis,-0.0027780948028474197,0.17229843677063073,0.19712333654376007
Beta-1 selective agents,-0.0019740510844278624,0.16614474283146188,0.17454800442096352
polypharm5,0.010143338547459144,0.15030766707380702,0.17643032987744095
Lachnospiraceae bacterium,-0.0062259575549137745,0.15004376707512682,0.16900607151455482
Clostridia unclassified SGB4121,0.001449000480130647,0.14827865971573242,0.15844480578287043
Alistipes onderdonkii,-0.008332895042079048,0.131790577454188,0.1530330635732481
Longicatena caecimuris,0.0030905303712084335,0.12820995283029804,0.149884365789084
Clostridia bacterium,-0.0027449094468706445,0.1168788846890255,0.13534441745484047
cholinesterase inhibitors,-0.0032342430913711016,0.10564316200982156,0.15843648842104027
Eubacterium rectale,-0.003053416289126198,0.09944885021539057,0.1285082636547276
Ruminococcus gnavus,0.009578769932226136,0.09927026937352523,0.1160858463000526
Tyzzerella nexilis,-0.015856811423053854,0.09654009691988892,0.14966217351586966
Antidepressants,0.0017611170122966478,0.0944456328031476,0.17030409194527044
Adlercreutzia equolifaciens,0.0051909361542698314,0.0711288827278176,0.09761437737544093
Alistipes indistinctus,-0.014169787909169852,0.06549117413742518,0.07838139471276895
Ruminococcaceae bacterium,-0.004352236592242707,0.06367270801662549,0.0650144963143376
Beta blockers,0.002957288929395836,0.06082262890931298,0.06634034403443169
Ruthenibacterium lactatiformans,0.005895155512483456,0.05957065279337051,0.07693688117763242
Bacteroides fragilis,-0.007258498770925802,0.057604594217735484,0.08351486346106075
Klebsiella pneumoniae,-0.014867094297532144,0.05579291013361596,0.09601956286720957
Eggerthella lenta,-0.0007243976541600022,0.05451140259119888,0.07118879017044731
hopsn,-0.004283166604378605,0.05322288632300814,0.06715478835911444
Clostridium sp AT4,-0.004965732241183968,0.0523210493105503,0.07513585097570276
High Cholesterol,-0.006965488558461374,0.04925369925930333,0.05825287525044603
Anaerobutyricum hallii,-0.0029146448476062964,0.048845567474240945,0.05366463698836021
Blautia caecimuris,0.0027099997261689573,0.04499609841978866,0.06172803442540556
Eisenbergiella tayi,-0.001824481694821003,0.04165896876063545,0.07562716967417803
Thyroid replacement hormones,-0.004370061023826549,0.04151431941538837,0.05471124289678008
Sellimonas intestinalis,-0.006039863498321512,0.036622986850470815,0.0564619298557849
GGB9347 SGB14313,0.007507364679652022,0.035091701358443445,0.12182425615439904
Non-dihydropyridine calcium-channel blockers,0.0018962090765922781,0.03229314070598655,0.03542038305699086
Cerebrovascular disease: CVA with mild or no residua or TIA,-0.001840744857771947,0.030005700959728425,0.059019099316212194
male,0.0027347239718804343,0.02854754843044417,0.0558811862518688
Roseburia hominis,0.002377321457272545,0.02706960058258494,0.03535913664877528
Anaerostipes hadrus,-0.002659220780669126,0.026610780886556818,0.0354510988856009
Rhodobacteraceae unclassified SGB53807,0.004428877455656885,0.024015713583805446,0.03911361698607876
Diuretics,-0.0017496177643810242,0.021631960245407054,0.03599422568809049
Enterocloster bolteae,0.0006118849631816771,0.01957453468531203,0.025981204895282852
Hungatella hathewayi,0.0010788372949034866,0.01841089100821274,0.024823052534435952
Roseburia sp AF02 12,-0.00010407511626472991,0.016192919707329445,0.022514212827686286
Ruminococcaceae unclassified SGB15260,-0.003254944634603466,0.01547123739805281,0.039433159936873796
Loop diuretics,-0.0009668078066023361,0.01140216867591719,0.01953515660441115
Lachnospira eligens,-0.0011414054484095992,0.009384165022260176,0.015117394051050276
Dialister invisus,-0.00011001727534033103,0.00813545005949313,0.015229627576155697
Candidatus Avimonas narfia,0.0006106289281924128,0.006420288133247285,0.012134788771900124
GGB9712 SGB15244,0.0,0.0,0.0
Faecalicatena fissicatena,0.0,0.0,0.0
Dialister pneumosintes,0.0,0.0,0.0
Alistipes finegoldii,0.0,0.0,0.0
Barnesiella intestinihominis,0.0,0.0,0.0
GGB46116 SGB63877,0.0,0.0,0.0
Congestive heart failure,0.0,0.0,0.0
