Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
malnutrition_indicator_sco,-0.16851453186022758,0.906789522626761,1.0140690854370757
PPI,-0.05262741930366504,0.682347417517066,0.7416307775097557
Phocaeicola dorei,-0.0461782031717524,0.5370624020282476,0.5721926271849593
Neglecta timonensis,-0.0230078352828318,0.47387348964331083,0.5758552544920793
clinical_frailty_scale,-0.02116878499052816,0.40216576613853094,0.4338213033777655
Eubacterium rectale,-0.003072829448340816,0.32997181781811363,0.3658742942014303
cholinesterase inhibitors,0.03516614368230701,0.3025730084507372,0.49897428785959946
Roseburia faecis,0.0007614129057932293,0.2829816898810138,0.3237622050925613
Clostridia bacterium,-0.005886501098905068,0.2796596792245788,0.34366938382413564
Catabacter hongkongensis,-0.03338112285086128,0.2678424021614999,0.3483135485566738
Blautia faecis,0.013116339780643933,0.22588820620737107,0.2553907079352055
Clostridia unclassified SGB4121,0.001978128682099496,0.2108317686150876,0.218875343185371
Clostridium leptum,-0.011256676962986925,0.2069039857514919,0.224418768722956
GGB3433 SGB4573,-0.04605807027938969,0.20459203802333648,0.21799871961432743
age_cat,-0.02879527227963496,0.20183551560908441,0.2344558771394437
GGB4566 SGB6305,-0.014120240737865256,0.20156286087601002,0.30997726335337145
GGB3005 SGB3996,-0.031976898646057815,0.19495999961526353,0.2080891595188986
hopsn,-0.0037739788635170967,0.18983776907309516,0.23289857958437093
Calcium-channel blockers,-0.015747427339576694,0.17626657655028663,0.198523833299413
Cloacibacillus evryensis,-0.024893844019049018,0.17624196446102097,0.25163765620406886
Barnesiella intestinihominis,-0.009860581731630295,0.1682799659420985,0.20688347254279107
Tyzzerella nexilis,-0.0017404382663927616,0.15436514012522803,0.2106190165285115
Ruthenibacterium lactatiformans,0.0025319070361066766,0.14880189413931494,0.17186428383190813
Faecalibacterium prausnitzii,-0.02318249896926086,0.13706750999579875,0.1625608167868341
Probiotics,-0.011268469160191677,0.12655765563691238,0.21469736856814192
Methanobrevibacter smithii,-0.011615767035495626,0.1222390900778399,0.12913615950783014
Sellimonas intestinalis,-0.006847862476906064,0.11932821130594294,0.16311917711261242
Thyroid replacement hormones,-0.020692132257091805,0.11584821078415355,0.14655468624095205
Phocaeicola vulgatus,0.00267379413557724,0.10763451725694331,0.1296860631430998
Longicatena caecimuris,-0.0038866492140683094,0.10717602200315114,0.1338802031505479
Evtepia gabavorous,0.002285052296562404,0.10449215648741113,0.11805975296519927
Dialister invisus,-0.0025448101069297986,0.10149525576973686,0.12063458701776457
Beta-1 selective agents,-0.004980998919925254,0.10030995506932772,0.10615017128249554
Collinsella aerofaciens,-0.01267355495188676,0.09032174525075819,0.09517642354781762
Eubacterium siraeum,0.012809748663323517,0.08946094174413766,0.11857805346404364
Alistipes onderdonkii,0.009849512938750676,0.08897180209258854,0.1409225171685413
