Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
malnutrition_indicator_sco,-0.019997228006984943,0.8670280661688902,0.9627871397730666
PPI,0.07827636626185266,0.5575134985318115,0.608526616706494
clinical_frailty_scale,-0.027717229486863032,0.527945399807927,0.5514779871728395
Neglecta timonensis,-0.04413693694710792,0.5247715372287617,0.6271335581663935
Phocaeicola dorei,-0.004031730316499179,0.4854708531507117,0.5092109454632899
cholinesterase inhibitors,-0.03477302787596457,0.2018704581640845,0.2793533777839683
Enterocloster clostridioformis,-0.04548861764001159,0.19809623941561583,0.31438551851078145
Cloacibacillus evryensis,0.006717319896933238,0.1855870792561317,0.3298588213144215
Barnesiella intestinihominis,0.018633222150631613,0.1817782945527895,0.236271744881848
Phocaeicola vulgatus,-0.02100182633041631,0.1487013428841078,0.19571213124036788
age_cat,0.006980129029739216,0.1423716159583238,0.2478368011031739
GGB3433 SGB4573,-0.023249573197108915,0.1311202702244559,0.13871994462064474
Eubacterium rectale,-0.020816881802299424,0.10995839699553163,0.127275478550008
Faecalibacterium prausnitzii,-0.016755505195727247,0.099104601188685,0.1202554532256511
Probiotics,-0.016731844717697772,0.0964045528363681,0.1698496146763615
Bilophila wadsworthia,0.0027599807863780317,0.0896559674173717,0.11738926232158516
Catabacter hongkongensis,0.002077676997993336,0.08598140529708063,0.1299747790507498
Blautia producta,0.0004951644203717204,0.08047866401831295,0.11991020189375456
Evtepia gabavorous,-0.0012321425809479205,0.07940429036795613,0.09940297920858582
Clostridium scindens,-0.00047122912511961577,0.06390429598264022,0.06704077935644574
Longicatena caecimuris,-0.0007862711303913204,0.054662575504635685,0.07370422988907771
Bacteroides ovatus,0.0021443528949176365,0.05361603122464072,0.06335857904838398
Beta blockers,0.002077043624384876,0.05311287427868802,0.0713675839591894
Dopamine Promoters,0.0021707340258509513,0.05216697673843861,0.08716923022343462
High Cholesterol,-0.007231893652256153,0.04524491278927956,0.052454289927000006
Bacteroides xylanisolvens,-0.0023536357825591496,0.042429940104942575,0.06201090783354506
Parasutterella excrementihominis,0.0025437995475396315,0.04086560569688301,0.08368388126304319
Vasodilators,-0.0059791235602842455,0.039588131786736404,0.11481752919195183
Parkinsons,0.0013995558389874815,0.03619014461753804,0.08705920624688801
Blautia massiliensis,0.0026622484122082236,0.032046934964982635,0.04669382092887774
Eggerthella lenta,0.0011744413381350924,0.03160464407692928,0.03694957594056688
Nerve pain medication and antidepressants,0.004517000038176773,0.03152543123292381,0.04889318116633393
Thyroid replacement hormones,-0.0010147081455979185,0.030933436598689842,0.04619543435118104
GGB9694 SGB15204,0.0018948994784570125,0.028487251262928583,0.04624892395600358
Klebsiella pneumoniae,-0.0023389461157141177,0.023559515717759886,0.036026730601119245
Streptococcus salivarius,-0.0010672612829882055,0.021505480229465263,0.03508495260724999
Gemmiger formicilis,-0.001102766818443283,0.021310812573513485,0.043785039161674554
Anaerotruncus colihominis,-0.0002637923676825937,0.021027193009609087,0.035741140631348235
Holdemania sp Marseille P2844,0.0018861615599789542,0.020709629790155035,0.05949475917780987
Firmicutes bacterium AF16 15,-0.001523509988500201,0.019749950174333862,0.030073849279150154
Bacteroides uniformis,-0.0025221510790288445,0.016727369776087218,0.039208015133700064
Alistipes finegoldii,-0.004754573187378595,0.01332419312391127,0.037550698303608195
Pseudoruminococcus massiliensis,-0.0024899887229071615,0.010849720881450304,0.03057170278310792
abx6mo,0.0,0.0,0.0
Clostridium symbiosum,0.0,0.0,0.0
hopsn,0.0,0.0,0.0
GGB9712 SGB15244,0.0,0.0,0.0
Statins,0.0,0.0,0.0
Megasphaera sp MJR8396C,0.0,0.0,0.0
Bacteroides thetaiotaomicron,0.0,0.0,0.0
Clostridiales bacterium,0.0,0.0,0.0
Bacteroides cellulosilyticus,0.0,0.0,0.0
Ruminococcus gnavus,0.0,0.0,0.0
Ligilactobacillus salivarius,0.0,0.0,0.0
Akkermansia sp BIOML A40,0.0,0.0,0.0
Massilimicrobiota sp An134,0.0,0.0,0.0
Ruminococcaceae unclassified SGB15260,0.0,0.0,0.0
Phascolarctobacterium faecium,0.0,0.0,0.0
Clostridium leptum,0.0,0.0,0.0
Eggerthellaceae unclassified SGB14341,0.0,0.0,0.0
Methanobrevibacter smithii,0.0,0.0,0.0
Anaerotruncus massiliensis,0.0,0.0,0.0
GGB9694 SGB15201,0.0,0.0,0.0
Ruminococcus bromii,0.0,0.0,0.0
Clostridium sp AF34 10BH,0.0,0.0,0.0
Alistipes shahii,0.0,0.0,0.0
Clostridiaceae bacterium,0.0,0.0,0.0
HTN,0.0,0.0,0.0
Alistipes onderdonkii,0.0,0.0,0.0
Beta-1 selective agents,0.0,0.0,0.0
Diuretics,0.0,0.0,0.0
Blautia caecimuris,0.0,0.0,0.0
