Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
malnutrition_indicator_sco,-0.008154080161948444,0.7186955293175087,0.7714159798114526
PPI,-0.011264262487840807,0.578746737258059,0.6376284287353661
Neglecta timonensis,0.01757915500995379,0.4338189660418261,0.5318041629709229
clinical_frailty_scale,-0.021366601425609148,0.4156828653394074,0.47415520882424395
Barnesiella intestinihominis,-0.03880778463336109,0.28305439108198827,0.3548726992272993
Probiotics,-0.006396275699660426,0.1943847155564742,0.311726763855235
Lachnospiraceae unclassified SGB66069,-0.006428702346513228,0.1743602894976184,0.24771720537693317
GABA Analogs,0.0023179238423397105,0.17196974164115925,0.2933694836537377
Catabacter hongkongensis,0.01731436868298943,0.1678068028002288,0.2484107141512748
Sellimonas intestinalis,-0.03135392947673048,0.1377204193234442,0.19274642766082167
Roseburia faecis,-0.007710004305951126,0.12343679311332033,0.15515814189268343
Phocaeicola vulgatus,-0.020600215159548133,0.1192457885380906,0.1591554719331376
Bacteroides uniformis,-0.0051767261468866335,0.10634436573656596,0.12395373923475968
age_cat,-0.011231079746384365,0.09012728158716818,0.1286665320366545
Klebsiella pneumoniae,-0.0089993775991652,0.07673363084483392,0.13296520774072473
Seizure Medications,-0.007491449515763053,0.07465155772984587,0.095823030693442
GGB9694 SGB15204,-0.007442237493691572,0.06557693309083559,0.09420967212456957
Blautia caecimuris,-0.011804062068362244,0.06502922350798226,0.10569196163813759
Cloacibacillus evryensis,0.002854974769986282,0.05804128922918461,0.10085586661041994
cholinesterase inhibitors,-0.0024247693137811437,0.05622274734159363,0.08470922017388775
Longibaculum muris,-0.00653156105755838,0.05433606413431664,0.07928332039064834
Faecalimonas umbilicata,0.0033836726555273983,0.05326484191888915,0.09102311343266739
Clostridium sp AF34 10BH,-0.004687584882448359,0.04952412218298551,0.0712259246901232
hopsn,0.001116686751606193,0.0465331387229696,0.057737488415134375
Ruminococcus torques,0.003354926344613566,0.04460435618925794,0.04894430672660565
Statins,0.007090444119478798,0.04270559750110659,0.049835580103549694
Bacteroides thetaiotaomicron,-0.008705479464053124,0.04188047455575708,0.06201123062690262
Bacteroides ovatus,5.855215777107122e-05,0.035916968640292736,0.05242972409421782
Clostridium symbiosum,-0.006503067779087842,0.03582342456046289,0.07465151421435537
Massilimicrobiota sp An134,-0.003399993358291096,0.03086783656345442,0.05942785856120424
Tyzzerella nexilis,-0.0008181303020044765,0.027304680909908247,0.04125660950607298
male,-0.007096504255387932,0.0271998302719102,0.05174191120286071
ACE Inhibitors,-0.005367237612450161,0.026933568180664193,0.03502793386444353
Eubacterium siraeum,-0.005847564024682376,0.025620315027499813,0.048138724198827636
Ruminococcus bromii,-0.0014298418515933527,0.023802425715966077,0.02869482423835727
Clostridium sp AM49 4BH,0.00477361568551836,0.021661836199599167,0.03573050121138253
GGB9557 SGB14966,0.0008714948288281407,0.021550277686187364,0.0454434194712397
Smoker (Past or Present)),0.003552920793712848,0.02140683326297218,0.06209496681026194
Alistipes shahii,-0.0025710342004964435,0.01851533860338636,0.023821300774642135
Peripheral Vascular disease,0.0007886407160062542,0.017678801870357846,0.03714723958865458
Enterocloster clostridioformis,-0.0005556453890980778,0.015830484755829728,0.03544543949489269
GGB3293 SGB4348,-0.0012736520626256344,0.013698143625266664,0.04219657507814173
Anaeromassilibacillus sp An250,-0.0002700192846754252,0.01307745412737521,0.022460190123763296
GGB9699 SGB15216,-0.0033432969252600976,0.012699501507070131,0.023525820703384187
Ruthenibacterium lactatiformans,-0.0020651121448807034,0.012037646218099034,0.01942532181985456
Parkinsons,-0.005570134482848278,0.011975187065012086,0.04572394387773314
Ruminococcus bicirculans,0.0012435560246763337,0.011539237607845202,0.015106459021262602
Phascolarctobacterium faecium,0.0023776771377886363,0.01151100901231174,0.0191159945155433
Streptococcus salivarius,-0.0012786923705176744,0.011501550598379557,0.01497818433258815
Alistipes putredinis,-0.0005639537908963449,0.009448403946236972,0.012359009858256982
Lachnospiraceae bacterium,0.0009092883413692604,0.008918551086898433,0.013207704358013371
Flavonifractor plautii,-0.0014229779578048608,0.008596116566741027,0.014410958431231117
Ruminococcaceae unclassified SGB15260,-0.0005372050515083697,0.008222904305279315,0.019149135007010286
Akkermansia sp BIOML A40,-9.988136559233609e-06,0.006479597452181467,0.01046130976664468
Bacteroides fragilis,-0.001109693058983676,0.006319613803111431,0.011256962438670318
Alistipes finegoldii,-0.0004671697467556877,0.005753362741391434,0.010092229925491714
Clostridia unclassified SGB14844,0.000596545016175382,0.00499770368370842,0.013849504772398123
Longicatena caecimuris,-0.001857317878986313,0.004745678066392431,0.011755052217868725
Clostridia bacterium UC5 1 1E11,0.00029224291466112414,0.0033083984309649037,0.00465684762254634
Clostridia bacterium UC5 1 1D1,5.0550377101128734e-05,0.0023340435639771584,0.003826240900407594
GGB1266 SGB1699,0.00018324813275809174,0.0021730849659156943,0.005496035154010198
Injectable Insulin Medication,-0.0003991397947776667,0.00211718725027788,0.005923812857557546
Alistipes communis,-0.00021874032646320636,0.001924915356080302,0.004685173674230952
GGB9712 SGB15244,3.827963843179945e-05,0.0016836766348320778,0.005760081229128967
Oral corticosteroids,-0.0002009977415796078,0.0014329821594513009,0.0031066927189687056
Candidatus Gastranaerophilales bacterium,-9.054145922877397e-05,0.0008285708703813898,0.0020829618959260013
GGB9176 SGB14114,0.0,0.0,0.0
GGB46116 SGB63877,0.0,0.0,0.0
