Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
malnutrition_indicator_sco,0.004249112331416699,0.8263966702905214,0.8689275528552554
Neglecta timonensis,-0.017030120540172052,0.6453407752245679,0.7414575237496892
Phocaeicola dorei,-0.0031069833398868806,0.46872542513381016,0.47891270259462093
Faecalibacterium prausnitzii,0.0010787188951936427,0.454087326554365,0.4856359922051199
GGB3005 SGB3996,-0.024596520596176615,0.4413293762132522,0.48701282956087777
Phocaeicola vulgatus,0.0024615970661849493,0.3840512179877146,0.4362743697877729
Bacteroides uniformis,0.04782898038113131,0.34212366164257657,0.3949482521336273
Lachnospiraceae bacterium,-0.02660122438716565,0.3216367626891925,0.36905667251119206
Eubacterium rectale,-0.02703218698783144,0.3043123508238977,0.35624205418711874
cholinesterase inhibitors,-0.04530685755056006,0.26794191418576574,0.3799780695591817
Clostridia unclassified SGB4121,-0.012876688308956106,0.24272777034561663,0.25403750958349175
Collinsella aerofaciens,-0.014229040451405599,0.23132742179283336,0.2381936840388077
GGB3433 SGB4573,-0.004975720111266233,0.22234635325733512,0.23968962632124574
clinical_frailty_scale,-0.007931360270856976,0.21560073261459703,0.22213183447240062
Alistipes indistinctus,0.0028918574100663544,0.21268409706738844,0.24355450615012714
PPI,0.013794150347857526,0.20799215472252808,0.2170512351349623
Bilophila wadsworthia,-0.011173429024972481,0.20250813144217664,0.22324726592176702
Ruminococcus torques,-0.023969913127781673,0.18818498719469207,0.208127312496701
Blautia wexlerae,-0.013193696104712018,0.1791612002589962,0.19065243043474156
SSRIs,-0.004774429515119673,0.15940132911122135,0.16626616863448984
Bacteroides thetaiotaomicron,0.017921596806236475,0.15186365226355847,0.17246854318711832
High Cholesterol,-0.012846656129803813,0.1471785341237866,0.1517463363062791
Cloacibacillus evryensis,-0.01516217753175621,0.14636435005207415,0.21481850610266415
hopsn,-0.005533590511050694,0.1453754916605937,0.18774704308817083
Catabacter hongkongensis,-0.007689876056803294,0.14400985727534268,0.18399647100115468
Faecalimonas umbilicata,0.007703817524304697,0.13792327491754264,0.16420382649295204
Bacteroides fragilis,0.005729569742499408,0.13686336435435367,0.15393692200828957
Flavonifractor plautii,-0.01404581804868103,0.12456725753757153,0.12648462003331837
Clostridium leptum,-0.003212341251530385,0.1162521850981916,0.12406719442211882
Barnesiella intestinihominis,-0.020206997854014322,0.11260210802475379,0.14035400081069516
Ruthenibacterium lactatiformans,0.0056669804777285775,0.10645525044017995,0.11911735994764965
Bacteroides ovatus,0.013674073030363597,0.10156662333915514,0.10361273091465234
Eggerthella lenta,-0.010520213350307051,0.09884177528841595,0.10233757277888217
Beta-1 selective agents,0.008087203072947094,0.09517384231956888,0.09732815373171703
Tyzzerella nexilis,-0.016306169632273583,0.0924110810634817,0.13184889399982655
Bacteroides caccae,1.3186523344285846e-05,0.09237538699385561,0.10246260017788912
Sellimonas intestinalis,-0.0038316066360981954,0.08632309309560687,0.12084917113802732
Clostridium scindens,0.01476253924537594,0.08117956089686104,0.10527545578152404
Parabacteroides merdae,-0.010494818730756302,0.07734750079063248,0.09710665883468918
Alistipes onderdonkii,-0.0035737449140107245,0.07689965289158293,0.10400738405539439
Longicatena caecimuris,-0.0022063027437805235,0.07218410355753681,0.08462796530485313
Alistipes putredinis,-0.003056188948279202,0.0702825120790291,0.08065793156890395
Clostridiaceae bacterium,-0.0026386630696843836,0.06632117968428033,0.06692780605927486
age_cat,0.0028722134238296647,0.06120168866055438,0.06803108871564208
Clostridia bacterium,-0.0042943025842424555,0.0597335140435963,0.07328045648917837
Seizure Medications,-0.007146671954398045,0.05792989584768927,0.06762530119926877
Dysosmobacter welbionis,-0.006893278500426184,0.05255885384312653,0.06920859033913333
Bacteroides xylanisolvens,0.0019029924133431501,0.05061577312200681,0.061943699406342416
HTN,-0.003181857842980899,0.048138990314143114,0.052457562703276624
Beta blockers,0.0,0.0,0.0
Ruminococcus SGB4421,0.0,0.0,0.0
Clostridia bacterium UC5 1 1D1,0.0,0.0,0.0
Enterocloster citroniae,0.0,0.0,0.0
Phascolarctobacterium succinatutens,0.0,0.0,0.0
Alistipes finegoldii,0.0,0.0,0.0
Eggerthellaceae unclassified SGB14341,0.0,0.0,0.0
Clostridium sp AF34 10BH,0.0,0.0,0.0
Alistipes communis,0.0,0.0,0.0
Calcium-channel blockers,0.0,0.0,0.0
GGB9581 SGB14999,0.0,0.0,0.0
Massilimicrobiota sp An134,0.0,0.0,0.0
male,0.0,0.0,0.0
Anaeromassilibacillus sp An250,0.0,0.0,0.0
Roseburia inulinivorans,0.0,0.0,0.0
Clostridiales bacterium,0.0,0.0,0.0
Alistipes shahii,0.0,0.0,0.0
Bifidobacterium longum,0.0,0.0,0.0
GGB3293 SGB4348,0.0,0.0,0.0
Ruminococcus bromii,0.0,0.0,0.0
Bacteroides cellulosilyticus,0.0,0.0,0.0
Ruminococcus gnavus,0.0,0.0,0.0
Peripheral Vascular disease,0.0,0.0,0.0
Parkinsons,0.0,0.0,0.0
Gemmiger formicilis,0.0,0.0,0.0
GGB9694 SGB15204,0.0,0.0,0.0
Parabacteroides goldsteinii,0.0,0.0,0.0
Dialister invisus,0.0,0.0,0.0
Roseburia faecis,0.0,0.0,0.0
Klebsiella pneumoniae,0.0,0.0,0.0
Escherichia coli,0.0,0.0,0.0
Injectable Insulin Medication,0.0,0.0,0.0
GGB9524 SGB14924,0.0,0.0,0.0
Probiotics,0.0,0.0,0.0
Nerve pain medication and antidepressants,0.0,0.0,0.0
Vasodilators,0.0,0.0,0.0
Thyroid replacement hormones,0.0,0.0,0.0
Lachnospiraceae unclassified SGB66069,0.0,0.0,0.0
Blautia caecimuris,0.0,0.0,0.0
Clostridia bacterium UC5 1 1E11,0.0,0.0,0.0
Eisenbergiella massiliensis,0.0,0.0,0.0
Emergencia timonensis,0.0,0.0,0.0
GGB9627 SGB15081,0.0,0.0,0.0
Clostridioides difficile,0.0,0.0,0.0
Lactobacillus crispatus,0.0,0.0,0.0
